ORGANIZATION_ID,ORG_NAME,RECEIPT_METHOD_NAME,BANK_ACCOUNT_NAME,BANK_ACCOUNT_NUMBER
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank MEDALMATAL,015795017321-MEDALMATAL
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank MEDANDLUSH,0157-95017321-069
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank MEDJWALK,015795017321-MEDJWALK
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank MEDMAYAS,015795017321119
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank MEDSOUQEBQ,AL Jazeerah Bank MEDSOUQEBQ
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank MEDZAMPLMN Account,AL Jazeerah Bank MEDZAMPLMN
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank MTHNBOTHAM,0157-95017321-MTHNBOTHAM
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank MURJANJED,0157-95017321-MURJANJED
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank NAJPARK,015795017321-NAJPARK
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank NJRANCFRNT,015795017321-NJRANCFRNT
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank NJRANFRONT,AL Jazeerah Bank NJRANFRONT
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank ONZSOQJADD,AL Jazeerah Bank ONZSOQJADD
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank QATIFCC,015795017321-QATIFCC
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank QATIFCFRNT,0157-95017321-QATIFCFRNT
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank QOUZBLVRD,AL Jazeerah Bank QOUZBLVRD#
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank RASHIDMAD2,AL Jazeerah Bank RASHIDMAD2
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank RASSBULVRD,0157-95017321-RASSBULVRD
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank RYDMARINA,015795017321-RYDMARINA
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank RYDROSHN,015795017321-RYDROSHN
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank RYDTWIQDIS,015795017321-RYDTWIQDIS
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank SALAMRYD2,015795017321-SALAMRYD2
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank SBTALYABVD,AL Jazeerah Bank SBTALYABVD
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank SHUBAILYML,015795017321-SHUBAILYML
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank SKAKAPLAZA,015795017321-SKAKAPLAZA
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank SKAKASHLHB,AL Jazeerah Bank SKAKASHLHB
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank TAIFTERAML,015795017321-TAIFTERAML
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank TIFZHRNCTR,AL Jazeerah Bank TIFZHRNCTR#
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank WADIDAWSER,015795017321-WADIDAWSER
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah Bank YANBUMALL,015795017321120
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah BankAJAWEED,AL Jazeerah BankAJAWEED
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah BankHAMDANIIYA,AL Jazeerah BankHAMDANIIYA
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah BankOBHURMALL,AL Jazeerah BankOBHURMALL
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah BankRYDAVENUE,AL Jazeerah BankRYDAVENUE
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah BankRYDPARK,AL Jazeerah BankRYDPARK
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah HIJABMALL,AL Jazeerah HIJABMALL
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah HILTONMAK,AL Jazeerah HILTONMAK
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah KHURAISSQ,AL Jazeerah KHURAISSQ
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah PANORAMA,AL Jazeerah PANORAMA
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah PRNCSLRD,AL Jazeerah PRNCSLRD
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah RIYADHDST,AL Jazeerah RIYADHDST
300000001421038,AlQurashi-KSA,GCCNET,AL Jazeerah RYDSHIFA,AL Jazeerah RYDSHIFA
300000001421038,AlQurashi-KSA,GCCNET,Al Jazeerah Bank BURSULMAVE,Al Jazeerah Bank BURSULMAVE
300000001421038,AlQurashi-KSA,GCCNET,Al Jazeerah Bank JUBGLRIMAL,Al Jazeerah Bank JUBGLRIMAL
300000001421038,AlQurashi-KSA,GCCNET,Al Jazeerah Bank JUBGLRYMAL,Al Jazeerah Bank JUBGLRYMAL
300000001421038,AlQurashi-KSA,GCCNET,Al Jazeerah Bank JUBHUWYLYT,Al Jazeerah Bank JUBHUWYLYT
300000001421038,AlQurashi-KSA,GCCNET,Al Jazeerah Bank MATHNABMAL,Al Jazeerah Bank MATHNABMAL
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MJMAKRMMAL Account Acc#,AL Jazeerah Bank MJMAKRMMAL
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ABHATIMSQR,157-95017321-ABHATIMSQR
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ABHHIZAMST,AL Jazeerah Bank ABHHIZAMST
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ABHLVNDAPK,157-95017321-ABHLVNDAPK
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank AL DAHRAN MALL,0022555612026
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank AL IHSA MALL,0022555612025
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank AL JUBAIL MALL,0022555612027
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank AL NAKheel PLAZA,0022555612024
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ALAQEQRYD,157-95017321- ALAQEQRYD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ALARIDAH,157-95017321-ALARIDAH
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ALBAHAMAL,157-95017321-ALBAHAMAL
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ALMALGARYD,157-95017321-ALMALGARYD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ALQASRMALL,015795017321-ALQASRMALL
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank AMUAJJ MALL,0022555612007
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ARARMHMDIA,157-95017321-ARARMHMDIA
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ARARWOMNMT,AL Jazeerah Bank ARARWOMNMT
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ASEER MALL,0022555612032
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ASEERGUNAIM,0157-95017321-ASEERGUNAIM
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank AZIZIARYD,157-95017321-AZIZIARYD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Al Hamra Mall,0022555612035
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Al Hayat Mall,0022555612006‏
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Al Ihsaa Mall Account - Acc # 015795017321028,015795017321028
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Al Manar Mall,0022555612031
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Al Manar Mall Account - Acc # 015795017321026,015795017321026
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Al Nakheel Mall,0022555612020
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Al Noor Mall Account - Acc # 015795017321025,015795017321025
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Al Salam Mall,0022555612037
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Amwaj Mall Account - Acc # 015795017321027,015795017321027
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Andalus Mall Account - Acc # 015795017321007,015795017321007
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Arab Mall,0022555612016
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Arab Mall Account - Acc # 015795017321008,015795017321008
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Ararmalld Account - Acc # 015795017321048,015795017321048
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Aseer Mall Account - Acc # 015795017321031,015795017321031
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Aziz Mall Account - Acc # 015795017321012,015795017321012
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank BAHAAVENUS,015795017321-BAHAAVENUS
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank BUROTHAIM ACC # 015795017321053,015795017321053
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank DAMMOTHAIM ACC # 015795017321054,015795017321054
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank DAMRIVEIRA,015795017321118
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank DAREEN MALL,0022555612029
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank DMMMARINA,0157-95017321-DMMMARINA
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank DWADMIMKAN,015795017321-DWADMIMKAN
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank DWDMMKANML Account Acc#,AL Jazeerah Bank DWDMMKANML
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Dahran Mall Account - Acc # 015795017321039,015795017321039
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Dana Mall Account - Acc # 015795017321040,015795017321040
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Dareen Mall Account - Acc # 015795017321034,015795017321034
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank EHSALBUSTAN,157-95017321-EHSALBUSTAN
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank EHSAOTHAIM,015795017321-EHSAOTHAIM
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank EXBSA RYD Account - Acc #,AL Jazeerah Bank EXBSA RYD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank EXBSA02 Jed Account - Acc # 015795017321044,015795017321044
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank EXBSA03 Account - Acc #,AL Jazeerah Bank EXBSA03
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank EXBSA04 Account - Acc #,AL Jazeerah Bank EXBSA04
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Flamingo Mall Account - Acc # 015795017321014,015795017321014
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank GALRYRYD2,0157-95017321-GALRYRYD2
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Gernada Mall Account - Acc # 015795017321024,015795017321024
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank HAFRBATIN ACC # 015795017321055,015795017321055
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank HAILZONE,015795017321-HAILZONE
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank HAMDANYA2,157-95017321-HAMDANYA2
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank HILTONMAK2,157-95017321- HILTONMAK2
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank HILTONMAK3,015795017321-HILTONMAK3
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank HIRAAJED,015795017321-HIRAAJED
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Haifa Mall Account - Acc # 015795017321013,015795017321013
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Hamraa Mall Account - Acc # 015795017321018,015795017321018
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Hayat Mall Account - Acc # 015795017321016,015795017321016
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JARIRRD,015795017321-JARIRRD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDANDLUS2,157-95017321-JEDANDLUS2
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDCORNCH1,157-95017321-JEDCORNCH1
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDDAHPARK,015795017321-JEDDAHPARK
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDJOHRAML Account Acc#,AL Jazeerah Bank JEDJOHRAML
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDKHUMRAH,AL Jazeerah Bank JEDKHUMRAH
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDKNGAZIZ,AL Jazeerah Bank JEDKNGAZIZ
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDMNDARIN,0157-95017321-JEDMNDARIN
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDMNRHPLZ,AL Jazeerah Bank JEDMNRHPLZ
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDMRWACTR,0157-95017321-JEDMRWACTR
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDMUSADIA,015795017321-JEDMUSADIA
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDNRTHWLK,157-95017321-JEDNRTHWLK
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDNUJOD,015795017321-JEDNUJOD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDPALMWAK Account Acc#,AL Jazeerah Bank JEDPALMWAK
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDQURAISH,0157-95017321-JEDQURAISH
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDSULTNST,AL Jazeerah Bank JEDSULTNST
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JEDWAHBLVD,0157-95017321-JEDWAHBLVD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JORI MALL,0022555612017
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JUBAILMAL2,015795017321-JUBAILMAL2
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank JURSHIKHIR Account Acc#,AL Jazeerah Bank JURSHIKHIR
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Jory Mall Account - Acc # 015795017321035,015795017321035
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Jubail Mall Account - Acc # 015795017321030,015795017321030
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KADI MALL,0022555612028
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHAFOTHAIM ACC # 015795017321058,015795017321058
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHAMESBLD,157-95017321-KHAMESBLD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHAMISKKHD,157-95017321-KHAMISKKHD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHAMSBLVRD,015795017321-KHAMSBLVRD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHJTHEZONE,AL Jazeerah Bank KHJTHEZONE
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHMISMUJAN Account Acc#,AL Jazeerah Bank KHMISMUJAN
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHMSAVENUE,AL Jazeerah Bank KHMSAVENUE
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHMSBNDWOD,0157-95017321-KHMSBNDWOD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHOBRRASHD,0157-95017321-KHOBRRASHD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHOQOSAIBI,157-95017321-KHOQOSAIBI
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHRJHEDITY,157-95017321-KHRJHEDITY
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank KHRJUNFIED Account Acc#,AL Jazeerah Bank KHRJUNFIED
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Kadi Mall Account - Acc # 015795017321036,015795017321036
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Khris Mall,0022555612019
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Khuris Mall Account - Acc # 015795017321019,015795017321019
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank LELEMALL,0157-95017321-LELEMALL
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAJARDAH,0157-95017321-MAJARDAH
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKABRAJ1,157-95017321-MAKABRAJ1
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKADANPLZ,015795017321-MAKADANPLZ
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKAHMALL2,015795017321-MAKAHMALL2
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKAHMEJAZ,157-95017321-MAKAHMEJAZ
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKDARTWHD,AL Jazeerah Bank MAKDARTWHD#
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKDNACNTR,157-95017321-MAKDNACNTR
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKDYAFAML,015795017321-MAKDYAFAML
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKHIJZMLL,015795017321-MAKHIJZMLL
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKMYANYRD,157-95017321-MAKMYANYRD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKSHOUQ,157-95017321-MAKSHOUQ
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MAKTOWER Account - Acc #,AL Jazeerah Bank MAKTOWER
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDALHIJRA,157-95017321-MEDALHIJRA
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDALIYAT,015795017321-MEDALIYAT
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDALMATAL,015795017321-MEDALMATAL
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDANDLUSH,0157-95017321-069
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDDARIMAN,157-95017321-MEDDARIMAN
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDJWALK,015795017321-MEDJWALK
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDMAYAS,015795017321119
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDMVNPICK,157-95017321-MEDMVNPICK
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDSOUQEBQ,AL Jazeerah Bank MEDSOUQEBQ
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDSULTANA,157-95017321-MEDSULTANA
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDTHEGATE,157-95017321-MEDTHEGATE
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MEDZAMPLMN Account,AL Jazeerah Bank MEDZAMPLMN
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MILAQROTAB,157-95017321-MILAQROTAB
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MTHNBOTHAM,0157-95017321-MTHNBOTHAM
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank MURJANJED,0157-95017321-MURJANJED
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Mahmal Center Account - Acc # 015795017321011,015795017321011
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Makkah Mall,0022555612014
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Makkah Mall Account - Acc # 015795017321037,015795017321037
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Makkah tower Account - Acc #015795017321043,015795017321043
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Medad Center,0022555612003‏
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Medad Center Account - Acc # 015795017321015,015795017321015
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank NAJKINGROD,157-95017321-NAJKINGROD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank NAJMELAGRO,157-95017321-NAJMELAGRO
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank NAJPARK,015795017321-NAJPARK
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank NAJRANPLZA,157-95017321-NAJRANPLZA
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank NAKHDMM,AL Jazeerah Bank NAKHDMM
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank NJRANCFRNT,015795017321-NJRANCFRNT
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank NJRANFRONT,AL Jazeerah Bank NJRANFRONT
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Nakhel Mall Account - Acc # 015795017321020,015795017321020
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Nakhel Plaza Account - Acc # 015795017321038,015795017321038
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Noor Mall,0022555612013
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank ONZSOQJADD,AL Jazeerah Bank ONZSOQJADD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Oth Mall Hail Account - Acc # 015795017321045,015795017321045
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Oth Mall Rabwa Account - Acc # 015795017321047,015795017321047
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank PARK MALL,0022555612036
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank PARKHMT ACC # 015795017321056,015795017321056
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank QATIFCC,015795017321-QATIFCC
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank QATIFCFRNT,0157-95017321-QATIFCFRNT
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank QOUZBLVRD,AL Jazeerah Bank QOUZBLVRD#
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank QUNKYLPLZA,157-95017321-QUNKYLPLZA
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RASHIDABHA ACC # 015795017321050,015795017321050
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RASHIDJZN ACC # 015795017321051,015795017321051
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RASHIDMAD ACC # 015795017321052,015795017321052
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RASHIDMAD2,AL Jazeerah Bank RASHIDMAD2
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RASSBULVRD,0157-95017321-RASSBULVRD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RYDALYAPLZ,157-95017321-RYDALYAPLZ
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RYDANUDPRK,157-95017321-RYDANUDPRK
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RYDMARINA,015795017321-RYDMARINA
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RYDQURTBAH,AL Jazeerah Bank RYDQURTBAH
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RYDROSHN,015795017321-RYDROSHN
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RYDSAWARIP,157-95017321-RYDSAWARIP
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RYDTWIQDIS,015795017321-RYDTWIQDIS
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank RYDYARMOOK,157-95017321-RYDYARMOOK
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Red Sea Mall Account - Acc # 015795017321006,015795017321006
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Riyad Gallery Account - Acc # 015795017321017,015795017321017
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Riyadh Gallery,0022555612001‏
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank SABIAYASMN,157-95017321-SABIAYASMN
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank SALAMRYD2,015795017321-SALAMRYD2
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank SALMAH MALL,0022555612018
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank SAMTAHMALL,157-95017321-SAMTAHMALL
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank SBTALYABVD,AL Jazeerah Bank SBTALYABVD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank SHUBAILYML,015795017321-SHUBAILYML
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank SKAKAPLAZA,015795017321-SKAKAPLAZA
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank SKAKASHLHB,AL Jazeerah Bank SKAKASHLHB
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank SMARTSHRYD,157-95017321-SMARTSHRYD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Salam Jed Mall count - Acc # 015795017321009,015795017321009
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Salam Ryd Mall Account - Acc # 015795017321022,015795017321022
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Salma Mall Account - Acc # 015795017321033,015795017321033
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank TAIBAMED,157-95017321-TAIBAMED
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank TAIFSHARST,0157-95017321-000
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank TAIFTERAML,015795017321-TAIFTERAML
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank THEGATERYD,157-95017321-THEGATERYD
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank TIFZHRNCTR,AL Jazeerah Bank TIFZHRNCTR#
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank TOWNSQJED,0157-95017321-TOWNSQJED
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Tabouk Park Mall Account - Acc # 015795017321029,015795017321029
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Tahlia Center Account - Acc # 015795017321005,015795017321005
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Tala Mall,0022555612021
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Tala Mall Account - Acc # 015795017321021,015795017321021
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Tawaren Center Account - Acc # 015795017321023,015795017321023
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank Twaren Center,0022555612005‏
300000001421038,AlQurashi-KSA,Mada,AL Jazeerah Bank UWALKJED,0157-95017321-UWALKJED
